label_id	ganglion_id	merged_bilateral_ganglion_id	ganglion_name	ganglion_name_short	gangliaColourScheme
5851	17.0	9.0	mushroom bodies	MB	255-161-3-0
5852	17.0	9.0	mushroom bodies	MB	255-161-3-0
5853	17.0	9.0	mushroom bodies	MB	255-161-3-0
5854	19.0		None	None	None
5855	8.0	4.0	dorsal ganglion	DG	255-104-60-255
5856	8.0	4.0	dorsal ganglion	DG	255-104-60-255
5857	19.0		None	None	None
5858	8.0	4.0	dorsal ganglion	DG	255-104-60-255
5859	7.0	4.0	dorsal ganglion	DG	255-104-60-255
5860	19.0		None	None	None
5861	19.0		None	None	None
5862	17.0	9.0	mushroom bodies	MB	255-161-3-0
5863	17.0	9.0	mushroom bodies	MB	255-161-3-0
5864	17.0	9.0	mushroom bodies	MB	255-161-3-0
5865	17.0	9.0	mushroom bodies	MB	255-161-3-0
5866	15.0	8.0	adult eyes	AE	255-207-149-0
5867	19.0		None	None	None
5868	8.0	4.0	dorsal ganglion	DG	255-104-60-255
5869	8.0	4.0	dorsal ganglion	DG	255-104-60-255
5870	8.0	4.0	dorsal ganglion	DG	255-104-60-255
5871	19.0		None	None	None
5873	19.0		None	None	None
5876	17.0	9.0	mushroom bodies	MB	255-161-3-0
5877	17.0	9.0	mushroom bodies	MB	255-161-3-0
5878	15.0	8.0	adult eyes	AE	255-207-149-0
5879	15.0	8.0	adult eyes	AE	255-207-149-0
5880	15.0	8.0	adult eyes	AE	255-207-149-0
5887	8.0	4.0	dorsal ganglion	DG	255-104-60-255
5892	4.0	2.0	cirral ganglia	CG	255-0-71-158
5894	4.0	2.0	cirral ganglia	CG	255-0-71-158
5895	4.0	2.0	cirral ganglia	CG	255-0-71-158
5896	4.0	2.0	cirral ganglia	CG	255-0-71-158
5898	4.0	2.0	cirral ganglia	CG	255-0-71-158
5899	4.0	2.0	cirral ganglia	CG	255-0-71-158
5900	4.0	2.0	cirral ganglia	CG	255-0-71-158
5901	4.0	2.0	cirral ganglia	CG	255-0-71-158
5902	4.0	2.0	cirral ganglia	CG	255-0-71-158
5903	4.0	2.0	cirral ganglia	CG	255-0-71-158
5904	19.0		None	None	None
5905	19.0		None	None	None
5916	19.0		None	None	None
5917	19.0		None	None	None
5918	19.0		None	None	None
5919	19.0		None	None	None
5920	19.0		None	None	None
5921	19.0		None	None	None
5922	19.0		None	None	None
5923	19.0		None	None	None
5932	13.0		None	None	None
5940	13.0		None	None	None
5948	13.0		None	None	None
5950	13.0		None	None	None
5953	13.0		None	None	None
5955	18.0	9.0	mushroom bodies	MB	255-161-3-0
5956	19.0		None	None	None
5957	18.0	9.0	mushroom bodies	MB	255-161-3-0
5958	18.0	9.0	mushroom bodies	MB	255-161-3-0
5959	18.0	9.0	mushroom bodies	MB	255-161-3-0
5960	18.0	9.0	mushroom bodies	MB	255-161-3-0
5961	19.0		None	None	None
5962	19.0		None	None	None
5963	19.0		None	None	None
5973	13.0		None	None	None
5974	13.0		None	None	None
5979	13.0		None	None	None
5980	13.0		None	None	None
5983	19.0		None	None	None
5984	7.0	4.0	dorsal ganglion	DG	255-104-60-255
5985	7.0	4.0	dorsal ganglion	DG	255-104-60-255
5986	18.0	9.0	mushroom bodies	MB	255-161-3-0
5987	18.0	9.0	mushroom bodies	MB	255-161-3-0
5988	18.0	9.0	mushroom bodies	MB	255-161-3-0
5989	18.0	9.0	mushroom bodies	MB	255-161-3-0
5990	18.0	9.0	mushroom bodies	MB	255-161-3-0
5996	13.0		None	None	None
5998	13.0		None	None	None
5999	13.0		None	None	None
6006	13.0		None	None	None
6007	13.0		None	None	None
6008	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6009	19.0		None	None	None
6010	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6011	18.0	9.0	mushroom bodies	MB	255-161-3-0
6012	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6013	19.0		None	None	None
6014	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6015	19.0		None	None	None
6016	16.0	8.0	adult eyes	AE	255-207-149-0
6021	13.0		None	None	None
6023	13.0		None	None	None
6024	13.0		None	None	None
6025	13.0		None	None	None
6028	13.0		None	None	None
6029	13.0		None	None	None
6030	13.0		None	None	None
6032	13.0		None	None	None
6033	13.0		None	None	None
6037	19.0		None	None	None
6038	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6039	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6045	3.0	2.0	cirral ganglia	CG	255-0-71-158
6047	13.0		None	None	None
6049	13.0		None	None	None
6050	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6051	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6052	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6053	19.0		None	None	None
6054	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6055	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6056	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6063	3.0	2.0	cirral ganglia	CG	255-0-71-158
6064	3.0	2.0	cirral ganglia	CG	255-0-71-158
6065	3.0	2.0	cirral ganglia	CG	255-0-71-158
6066	3.0	2.0	cirral ganglia	CG	255-0-71-158
6067	3.0	2.0	cirral ganglia	CG	255-0-71-158
6069	19.0		None	None	None
6070	19.0		None	None	None
6071	19.0		None	None	None
6072	17.0	9.0	mushroom bodies	MB	255-161-3-0
6073	17.0	9.0	mushroom bodies	MB	255-161-3-0
6075	17.0	9.0	mushroom bodies	MB	255-161-3-0
6077	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6078	19.0		None	None	None
6079	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6080	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6081	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6084	3.0	2.0	cirral ganglia	CG	255-0-71-158
6085	3.0	2.0	cirral ganglia	CG	255-0-71-158
6086	3.0	2.0	cirral ganglia	CG	255-0-71-158
6088	17.0	9.0	mushroom bodies	MB	255-161-3-0
6089	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6090	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6091	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6092	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6093	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6094	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6095	19.0		None	None	None
6096	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6097	19.0		None	None	None
6098	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6099	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6100	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6101	19.0		None	None	None
6102	19.0		None	None	None
6106	3.0	2.0	cirral ganglia	CG	255-0-71-158
6107	3.0	2.0	cirral ganglia	CG	255-0-71-158
6111	19.0		None	None	None
6112	19.0		None	None	None
6113	17.0	9.0	mushroom bodies	MB	255-161-3-0
6114	17.0	9.0	mushroom bodies	MB	255-161-3-0
6115	17.0	9.0	mushroom bodies	MB	255-161-3-0
6116	17.0	9.0	mushroom bodies	MB	255-161-3-0
6117	17.0	9.0	mushroom bodies	MB	255-161-3-0
6118	17.0	9.0	mushroom bodies	MB	255-161-3-0
6119	19.0		None	None	None
6120	17.0	9.0	mushroom bodies	MB	255-161-3-0
6121	19.0		None	None	None
6122	15.0	8.0	adult eyes	AE	255-207-149-0
6123	19.0		None	None	None
6124	19.0		None	None	None
6125	19.0		None	None	None
6126	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6127	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6128	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6129	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6130	19.0		None	None	None
6133	19.0		None	None	None
6137	19.0		None	None	None
6138	19.0		None	None	None
6147	4.0	2.0	cirral ganglia	CG	255-0-71-158
6149	4.0	2.0	cirral ganglia	CG	255-0-71-158
6150	4.0	2.0	cirral ganglia	CG	255-0-71-158
6151	4.0	2.0	cirral ganglia	CG	255-0-71-158
6156	4.0	2.0	cirral ganglia	CG	255-0-71-158
6161	4.0	2.0	cirral ganglia	CG	255-0-71-158
6162	4.0	2.0	cirral ganglia	CG	255-0-71-158
6163	4.0	2.0	cirral ganglia	CG	255-0-71-158
6164	4.0	2.0	cirral ganglia	CG	255-0-71-158
6166	4.0	2.0	cirral ganglia	CG	255-0-71-158
6168	4.0	2.0	cirral ganglia	CG	255-0-71-158
6169	19.0		None	None	None
6170	4.0	2.0	cirral ganglia	CG	255-0-71-158
6172	4.0	2.0	cirral ganglia	CG	255-0-71-158
6186	4.0	2.0	cirral ganglia	CG	255-0-71-158
6187	18.0	9.0	mushroom bodies	MB	255-161-3-0
6189	19.0		None	None	None
6190	19.0		None	None	None
6191	18.0	9.0	mushroom bodies	MB	255-161-3-0
6192	18.0	9.0	mushroom bodies	MB	255-161-3-0
6203	13.0		None	None	None
6213	13.0		None	None	None
6215	13.0		None	None	None
6217	13.0		None	None	None
6220	19.0		None	None	None
6221	19.0		None	None	None
6222	19.0		None	None	None
6223	18.0	9.0	mushroom bodies	MB	255-161-3-0
6224	18.0	9.0	mushroom bodies	MB	255-161-3-0
6225	18.0	9.0	mushroom bodies	MB	255-161-3-0
6226	19.0		None	None	None
6234	13.0		None	None	None
6246	13.0		None	None	None
6247	13.0		None	None	None
6249	19.0		None	None	None
6250	18.0	9.0	mushroom bodies	MB	255-161-3-0
6251	18.0	9.0	mushroom bodies	MB	255-161-3-0
6252	18.0	9.0	mushroom bodies	MB	255-161-3-0
6253	18.0	9.0	mushroom bodies	MB	255-161-3-0
6254	18.0	9.0	mushroom bodies	MB	255-161-3-0
6255	18.0	9.0	mushroom bodies	MB	255-161-3-0
6256	16.0	8.0	adult eyes	AE	255-207-149-0
6257	16.0	8.0	adult eyes	AE	255-207-149-0
6258	16.0	8.0	adult eyes	AE	255-207-149-0
6259	16.0	8.0	adult eyes	AE	255-207-149-0
6260	16.0	8.0	adult eyes	AE	255-207-149-0
6261	16.0	8.0	adult eyes	AE	255-207-149-0
6265	13.0		None	None	None
6266	13.0		None	None	None
6275	13.0		None	None	None
6276	13.0		None	None	None
6278	13.0		None	None	None
6279	19.0		None	None	None
6280	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6281	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6282	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6283	19.0		None	None	None
6284	19.0		None	None	None
6285	19.0		None	None	None
6286	19.0		None	None	None
6287	16.0	8.0	adult eyes	AE	255-207-149-0
6288	16.0	8.0	adult eyes	AE	255-207-149-0
6293	13.0		None	None	None
6294	13.0		None	None	None
6295	13.0		None	None	None
6301	13.0		None	None	None
6303	13.0		None	None	None
6304	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6305	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6306	19.0		None	None	None
6307	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6308	19.0		None	None	None
6309	19.0		None	None	None
6310	3.0	2.0	cirral ganglia	CG	255-0-71-158
6313	3.0	2.0	cirral ganglia	CG	255-0-71-158
6317	13.0		None	None	None
6321	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6322	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6323	19.0		None	None	None
6326	3.0	2.0	cirral ganglia	CG	255-0-71-158
6328	3.0	2.0	cirral ganglia	CG	255-0-71-158
6329	3.0	2.0	cirral ganglia	CG	255-0-71-158
6330	3.0	2.0	cirral ganglia	CG	255-0-71-158
6331	3.0	2.0	cirral ganglia	CG	255-0-71-158
6332	3.0	2.0	cirral ganglia	CG	255-0-71-158
6333	3.0	2.0	cirral ganglia	CG	255-0-71-158
6334	3.0	2.0	cirral ganglia	CG	255-0-71-158
6338	17.0	9.0	mushroom bodies	MB	255-161-3-0
6339	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6340	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6341	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6342	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6347	3.0	2.0	cirral ganglia	CG	255-0-71-158
6348	3.0	2.0	cirral ganglia	CG	255-0-71-158
6349	3.0	2.0	cirral ganglia	CG	255-0-71-158
6351	19.0		None	None	None
6352	17.0	9.0	mushroom bodies	MB	255-161-3-0
6353	17.0	9.0	mushroom bodies	MB	255-161-3-0
6354	19.0		None	None	None
6355	19.0		None	None	None
6356	19.0		None	None	None
6357	19.0		None	None	None
6358	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6359	19.0		None	None	None
6360	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6361	19.0		None	None	None
6366	3.0	2.0	cirral ganglia	CG	255-0-71-158
6368	3.0	2.0	cirral ganglia	CG	255-0-71-158
6371	19.0		None	None	None
6372	19.0		None	None	None
6373	17.0	9.0	mushroom bodies	MB	255-161-3-0
6374	17.0	9.0	mushroom bodies	MB	255-161-3-0
6375	15.0	8.0	adult eyes	AE	255-207-149-0
6376	19.0		None	None	None
6377	15.0	8.0	adult eyes	AE	255-207-149-0
6378	15.0	8.0	adult eyes	AE	255-207-149-0
6380	15.0	8.0	adult eyes	AE	255-207-149-0
6381	15.0	8.0	adult eyes	AE	255-207-149-0
6382	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6383	19.0		None	None	None
6384	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6385	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6386	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6387	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6388	3.0	2.0	cirral ganglia	CG	255-0-71-158
6392	17.0	9.0	mushroom bodies	MB	255-161-3-0
6393	15.0	8.0	adult eyes	AE	255-207-149-0
6400	4.0	2.0	cirral ganglia	CG	255-0-71-158
6403	4.0	2.0	cirral ganglia	CG	255-0-71-158
6414	4.0	2.0	cirral ganglia	CG	255-0-71-158
6415	4.0	2.0	cirral ganglia	CG	255-0-71-158
6416	4.0	2.0	cirral ganglia	CG	255-0-71-158
6418	19.0		None	None	None
6424	19.0		None	None	None
6434	4.0	2.0	cirral ganglia	CG	255-0-71-158
6435	4.0	2.0	cirral ganglia	CG	255-0-71-158
6436	4.0	2.0	cirral ganglia	CG	255-0-71-158
6437	19.0		None	None	None
6439	18.0	9.0	mushroom bodies	MB	255-161-3-0
6460	13.0		None	None	None
6463	13.0		None	None	None
6464	13.0		None	None	None
6465	13.0		None	None	None
6466	13.0		None	None	None
6467	13.0		None	None	None
6470	19.0		None	None	None
6472	18.0	9.0	mushroom bodies	MB	255-161-3-0
6473	18.0	9.0	mushroom bodies	MB	255-161-3-0
6474	18.0	9.0	mushroom bodies	MB	255-161-3-0
6475	18.0	9.0	mushroom bodies	MB	255-161-3-0
6476	18.0	9.0	mushroom bodies	MB	255-161-3-0
6477	19.0		None	None	None
6478	18.0	9.0	mushroom bodies	MB	255-161-3-0
6479	18.0	9.0	mushroom bodies	MB	255-161-3-0
6480	18.0	9.0	mushroom bodies	MB	255-161-3-0
6485	13.0		None	None	None
6500	13.0		None	None	None
6502	19.0		None	None	None
6503	19.0		None	None	None
6504	19.0		None	None	None
6505	19.0		None	None	None
6506	19.0		None	None	None
6507	19.0		None	None	None
6508	19.0		None	None	None
6509	18.0	9.0	mushroom bodies	MB	255-161-3-0
6510	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6511	18.0	9.0	mushroom bodies	MB	255-161-3-0
6512	19.0		None	None	None
6513	18.0	9.0	mushroom bodies	MB	255-161-3-0
6517	13.0		None	None	None
6518	13.0		None	None	None
6523	13.0		None	None	None
6529	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6530	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6531	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6532	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6533	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6534	19.0		None	None	None
6535	16.0	8.0	adult eyes	AE	255-207-149-0
6536	16.0	8.0	adult eyes	AE	255-207-149-0
6537	16.0	8.0	adult eyes	AE	255-207-149-0
6538	16.0	8.0	adult eyes	AE	255-207-149-0
6550	13.0		None	None	None
6551	13.0		None	None	None
6552	13.0		None	None	None
6553	13.0		None	None	None
6554	13.0		None	None	None
6558	13.0		None	None	None
6561	13.0		None	None	None
6566	13.0		None	None	None
6568	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6569	16.0	8.0	adult eyes	AE	255-207-149-0
6570	19.0		None	None	None
6573	3.0	2.0	cirral ganglia	CG	255-0-71-158
6575	3.0	2.0	cirral ganglia	CG	255-0-71-158
6576	3.0	2.0	cirral ganglia	CG	255-0-71-158
6577	3.0	2.0	cirral ganglia	CG	255-0-71-158
6578	3.0	2.0	cirral ganglia	CG	255-0-71-158
6579	3.0	2.0	cirral ganglia	CG	255-0-71-158
6581	13.0		None	None	None
6582	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6583	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6584	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6585	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6586	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6587	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6588	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6589	19.0		None	None	None
6590	19.0		None	None	None
6594	3.0	2.0	cirral ganglia	CG	255-0-71-158
6595	3.0	2.0	cirral ganglia	CG	255-0-71-158
6597	3.0	2.0	cirral ganglia	CG	255-0-71-158
6600	17.0	9.0	mushroom bodies	MB	255-161-3-0
6601	19.0		None	None	None
6602	19.0		None	None	None
6603	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6604	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6605	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6606	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6607	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6608	19.0		None	None	None
6610	3.0	2.0	cirral ganglia	CG	255-0-71-158
6612	3.0	2.0	cirral ganglia	CG	255-0-71-158
6613	3.0	2.0	cirral ganglia	CG	255-0-71-158
6614	3.0	2.0	cirral ganglia	CG	255-0-71-158
6616	3.0	2.0	cirral ganglia	CG	255-0-71-158
6617	3.0	2.0	cirral ganglia	CG	255-0-71-158
6619	3.0	2.0	cirral ganglia	CG	255-0-71-158
6620	3.0	2.0	cirral ganglia	CG	255-0-71-158
6621	3.0	2.0	cirral ganglia	CG	255-0-71-158
6624	17.0	9.0	mushroom bodies	MB	255-161-3-0
6625	17.0	9.0	mushroom bodies	MB	255-161-3-0
6626	17.0	9.0	mushroom bodies	MB	255-161-3-0
6627	17.0	9.0	mushroom bodies	MB	255-161-3-0
6628	17.0	9.0	mushroom bodies	MB	255-161-3-0
6629	19.0		None	None	None
6630	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6631	19.0		None	None	None
6632	19.0		None	None	None
6633	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6634	19.0		None	None	None
6640	3.0	2.0	cirral ganglia	CG	255-0-71-158
6641	17.0	9.0	mushroom bodies	MB	255-161-3-0
6642	17.0	9.0	mushroom bodies	MB	255-161-3-0
6643	19.0		None	None	None
6644	15.0	8.0	adult eyes	AE	255-207-149-0
6645	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6646	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6647	3.0	2.0	cirral ganglia	CG	255-0-71-158
6648	3.0	2.0	cirral ganglia	CG	255-0-71-158
6651	3.0	2.0	cirral ganglia	CG	255-0-71-158
6653	19.0		None	None	None
6654	17.0	9.0	mushroom bodies	MB	255-161-3-0
6655	19.0		None	None	None
6656	19.0		None	None	None
6657	19.0		None	None	None
6666	4.0	2.0	cirral ganglia	CG	255-0-71-158
6667	4.0	2.0	cirral ganglia	CG	255-0-71-158
6668	4.0	2.0	cirral ganglia	CG	255-0-71-158
6669	4.0	2.0	cirral ganglia	CG	255-0-71-158
6670	4.0	2.0	cirral ganglia	CG	255-0-71-158
6672	4.0	2.0	cirral ganglia	CG	255-0-71-158
6673	4.0	2.0	cirral ganglia	CG	255-0-71-158
6674	4.0	2.0	cirral ganglia	CG	255-0-71-158
6684	4.0	2.0	cirral ganglia	CG	255-0-71-158
6685	4.0	2.0	cirral ganglia	CG	255-0-71-158
6688	4.0	2.0	cirral ganglia	CG	255-0-71-158
6690	4.0	2.0	cirral ganglia	CG	255-0-71-158
6691	4.0	2.0	cirral ganglia	CG	255-0-71-158
6692	4.0	2.0	cirral ganglia	CG	255-0-71-158
6693	4.0	2.0	cirral ganglia	CG	255-0-71-158
6694	19.0		None	None	None
6695	19.0		None	None	None
6701	13.0		None	None	None
6703	13.0		None	None	None
6706	4.0	2.0	cirral ganglia	CG	255-0-71-158
6707	4.0	2.0	cirral ganglia	CG	255-0-71-158
6709	4.0	2.0	cirral ganglia	CG	255-0-71-158
6710	4.0	2.0	cirral ganglia	CG	255-0-71-158
6711	4.0	2.0	cirral ganglia	CG	255-0-71-158
6713	19.0		None	None	None
6714	19.0		None	None	None
6715	19.0		None	None	None
6716	19.0		None	None	None
6727	13.0		None	None	None
6728	13.0		None	None	None
6734	18.0	9.0	mushroom bodies	MB	255-161-3-0
6735	18.0	9.0	mushroom bodies	MB	255-161-3-0
6736	18.0	9.0	mushroom bodies	MB	255-161-3-0
6737	18.0	9.0	mushroom bodies	MB	255-161-3-0
6747	19.0		None	None	None
6749	19.0		None	None	None
6750	18.0	9.0	mushroom bodies	MB	255-161-3-0
6751	18.0	9.0	mushroom bodies	MB	255-161-3-0
6752	19.0		None	None	None
6753	16.0	8.0	adult eyes	AE	255-207-149-0
6754	16.0	8.0	adult eyes	AE	255-207-149-0
6755	19.0		None	None	None
6756	16.0	8.0	adult eyes	AE	255-207-149-0
6757	19.0		None	None	None
6758	16.0	8.0	adult eyes	AE	255-207-149-0
6765	13.0		None	None	None
6768	13.0		None	None	None
6774	13.0		None	None	None
6779	13.0		None	None	None
6781	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6782	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6783	19.0		None	None	None
6784	16.0	8.0	adult eyes	AE	255-207-149-0
6785	16.0	8.0	adult eyes	AE	255-207-149-0
6786	19.0		None	None	None
6787	16.0	8.0	adult eyes	AE	255-207-149-0
6788	16.0	8.0	adult eyes	AE	255-207-149-0
6789	19.0		None	None	None
6793	3.0	2.0	cirral ganglia	CG	255-0-71-158
6796	13.0		None	None	None
6800	13.0		None	None	None
6808	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6809	3.0	2.0	cirral ganglia	CG	255-0-71-158
6810	3.0	2.0	cirral ganglia	CG	255-0-71-158
6811	3.0	2.0	cirral ganglia	CG	255-0-71-158
6815	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6816	19.0		None	None	None
6817	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6818	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6822	3.0	2.0	cirral ganglia	CG	255-0-71-158
6823	3.0	2.0	cirral ganglia	CG	255-0-71-158
6824	3.0	2.0	cirral ganglia	CG	255-0-71-158
6825	3.0	2.0	cirral ganglia	CG	255-0-71-158
6826	3.0	2.0	cirral ganglia	CG	255-0-71-158
6827	7.0	4.0	dorsal ganglion	DG	255-104-60-255
6828	19.0		None	None	None
6829	3.0	2.0	cirral ganglia	CG	255-0-71-158
6830	3.0	2.0	cirral ganglia	CG	255-0-71-158
6831	3.0	2.0	cirral ganglia	CG	255-0-71-158
6834	19.0		None	None	None
6837	17.0	9.0	mushroom bodies	MB	255-161-3-0
6838	17.0	9.0	mushroom bodies	MB	255-161-3-0
6839	17.0	9.0	mushroom bodies	MB	255-161-3-0
6840	17.0	9.0	mushroom bodies	MB	255-161-3-0
6841	17.0	9.0	mushroom bodies	MB	255-161-3-0
6842	17.0	9.0	mushroom bodies	MB	255-161-3-0
6843	17.0	9.0	mushroom bodies	MB	255-161-3-0
6844	17.0	9.0	mushroom bodies	MB	255-161-3-0
6849	19.0		None	None	None
6850	19.0		None	None	None
6851	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6852	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6853	19.0		None	None	None
6854	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6855	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6856	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6857	19.0		None	None	None
6858	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6859	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6860	19.0		None	None	None
6861	3.0	2.0	cirral ganglia	CG	255-0-71-158
6867	3.0	2.0	cirral ganglia	CG	255-0-71-158
6868	3.0	2.0	cirral ganglia	CG	255-0-71-158
6870	3.0	2.0	cirral ganglia	CG	255-0-71-158
6873	17.0	9.0	mushroom bodies	MB	255-161-3-0
6874	17.0	9.0	mushroom bodies	MB	255-161-3-0
6875	17.0	9.0	mushroom bodies	MB	255-161-3-0
6876	15.0	8.0	adult eyes	AE	255-207-149-0
6877	19.0		None	None	None
6878	17.0	9.0	mushroom bodies	MB	255-161-3-0
6879	15.0	8.0	adult eyes	AE	255-207-149-0
6880	15.0	8.0	adult eyes	AE	255-207-149-0
6881	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6882	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6883	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6884	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6885	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6886	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6887	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6892	3.0	2.0	cirral ganglia	CG	255-0-71-158
6898	3.0	2.0	cirral ganglia	CG	255-0-71-158
6903	19.0		None	None	None
6904	19.0		None	None	None
6905	17.0	9.0	mushroom bodies	MB	255-161-3-0
6906	15.0	8.0	adult eyes	AE	255-207-149-0
6907	15.0	8.0	adult eyes	AE	255-207-149-0
6908	8.0	4.0	dorsal ganglion	DG	255-104-60-255
6915	4.0	2.0	cirral ganglia	CG	255-0-71-158
6916	4.0	2.0	cirral ganglia	CG	255-0-71-158
6918	4.0	2.0	cirral ganglia	CG	255-0-71-158
6920	4.0	2.0	cirral ganglia	CG	255-0-71-158
6923	4.0	2.0	cirral ganglia	CG	255-0-71-158
6924	4.0	2.0	cirral ganglia	CG	255-0-71-158
6931	4.0	2.0	cirral ganglia	CG	255-0-71-158
6932	4.0	2.0	cirral ganglia	CG	255-0-71-158
6934	4.0	2.0	cirral ganglia	CG	255-0-71-158
6936	4.0	2.0	cirral ganglia	CG	255-0-71-158
6937	4.0	2.0	cirral ganglia	CG	255-0-71-158
6938	4.0	2.0	cirral ganglia	CG	255-0-71-158
6940	4.0	2.0	cirral ganglia	CG	255-0-71-158
6943	19.0		None	None	None
6951	13.0		None	None	None
6954	4.0	2.0	cirral ganglia	CG	255-0-71-158
6955	4.0	2.0	cirral ganglia	CG	255-0-71-158
6956	4.0	2.0	cirral ganglia	CG	255-0-71-158
6957	19.0		None	None	None
6958	19.0		None	None	None
6973	13.0		None	None	None
6976	13.0		None	None	None
6977	13.0		None	None	None
6978	13.0		None	None	None
6979	13.0		None	None	None
6983	18.0	9.0	mushroom bodies	MB	255-161-3-0
6984	18.0	9.0	mushroom bodies	MB	255-161-3-0
6985	18.0	9.0	mushroom bodies	MB	255-161-3-0
6986	18.0	9.0	mushroom bodies	MB	255-161-3-0
6987	19.0		None	None	None
6994	13.0		None	None	None
6995	13.0		None	None	None
6997	13.0		None	None	None
