label_id	clusters	geneColourScheme
23369	13.0	255-146-102-78
23370	8.0	255-200-255-0
23372	8.0	255-200-255-0
23381	13.0	255-146-102-78
23382	13.0	255-146-102-78
23385	13.0	255-146-102-78
23392	8.0	255-200-255-0
23393	8.0	255-200-255-0
23394	8.0	255-200-255-0
23395	8.0	255-200-255-0
23404	8.0	255-200-255-0
23421	11.0	255-104-60-255
23445	12.0	255-254-100-0
23451	11.0	255-104-60-255
23482	10.0	255-55-0-49
23500	13.0	255-146-102-78
23505	8.0	255-200-255-0
23506	8.0	255-200-255-0
23507	8.0	255-200-255-0
23510	11.0	255-104-60-255
23511	11.0	255-104-60-255
23515	11.0	255-104-60-255
23526	13.0	255-146-102-78
23539	8.0	255-200-255-0
23540	13.0	255-146-102-78
23541	8.0	255-200-255-0
23543	13.0	255-146-102-78
23545	14.0	255-159-0-63
23556	11.0	255-104-60-255
23557	8.0	255-200-255-0
23559	11.0	255-104-60-255
23563	11.0	255-104-60-255
23567	14.0	255-159-0-63
23586	11.0	255-104-60-255
23588	11.0	255-104-60-255
23598	10.0	255-55-0-49
23606	10.0	255-55-0-49
23626	12.0	255-254-100-0
23627	5.0	255-134-137-48
23644	11.0	255-104-60-255
23659	13.0	255-146-102-78
23660	13.0	255-146-102-78
23661	13.0	255-146-102-78
23662	13.0	255-146-102-78
23663	8.0	255-200-255-0
23664	8.0	255-200-255-0
23665	8.0	255-200-255-0
23666	8.0	255-200-255-0
23667	8.0	255-200-255-0
23668	8.0	255-200-255-0
23678	13.0	255-146-102-78
23679	13.0	255-146-102-78
23680	13.0	255-146-102-78
23681	13.0	255-146-102-78
23685	14.0	255-159-0-63
23695	13.0	255-146-102-78
23708	8.0	255-200-255-0
23714	11.0	255-104-60-255
23715	11.0	255-104-60-255
23718	14.0	255-159-0-63
23743	10.0	255-55-0-49
23755	11.0	255-104-60-255
23756	11.0	255-104-60-255
23766	11.0	255-104-60-255
23770	10.0	255-55-0-49
23777	10.0	255-55-0-49
23782	11.0	255-104-60-255
23783	12.0	255-254-100-0
23788	13.0	255-146-102-78
23789	8.0	255-200-255-0
23790	8.0	255-200-255-0
23791	8.0	255-200-255-0
23792	8.0	255-200-255-0
23793	8.0	255-200-255-0
23795	10.0	255-55-0-49
23800	13.0	255-146-102-78
23801	13.0	255-146-102-78
23802	13.0	255-146-102-78
23804	13.0	255-146-102-78
23805	11.0	255-104-60-255
23813	13.0	255-146-102-78
23814	8.0	255-200-255-0
23815	13.0	255-146-102-78
23817	13.0	255-146-102-78
23828	10.0	255-55-0-49
23831	8.0	255-200-255-0
23832	8.0	255-200-255-0
23833	8.0	255-200-255-0
23834	8.0	255-200-255-0
23835	8.0	255-200-255-0
23838	14.0	255-159-0-63
23840	11.0	255-104-60-255
23843	14.0	255-159-0-63
23844	14.0	255-159-0-63
23856	11.0	255-104-60-255
23857	11.0	255-104-60-255
23864	10.0	255-55-0-49
23873	10.0	255-55-0-49
23880	10.0	255-55-0-49
23885	10.0	255-55-0-49
23898	10.0	255-55-0-49
23933	13.0	255-146-102-78
23934	8.0	255-200-255-0
23936	11.0	255-104-60-255
23940	10.0	255-55-0-49
23943	13.0	255-146-102-78
23944	13.0	255-146-102-78
23945	13.0	255-146-102-78
23946	13.0	255-146-102-78
23947	13.0	255-146-102-78
23948	8.0	255-200-255-0
23952	11.0	255-104-60-255
23958	12.0	255-254-100-0
23959	13.0	255-146-102-78
23960	8.0	255-200-255-0
23961	8.0	255-200-255-0
23962	13.0	255-146-102-78
23964	13.0	255-146-102-78
23966	8.0	255-200-255-0
23969	14.0	255-159-0-63
23971	11.0	255-104-60-255
23976	11.0	255-104-60-255
23977	10.0	255-55-0-49
23981	8.0	255-200-255-0
23982	8.0	255-200-255-0
23983	8.0	255-200-255-0
23985	11.0	255-104-60-255
23999	8.0	255-200-255-0
24064	10.0	255-55-0-49
24095	11.0	255-104-60-255
24098	10.0	255-55-0-49
24100	13.0	255-146-102-78
24101	13.0	255-146-102-78
24102	13.0	255-146-102-78
24103	8.0	255-200-255-0
24104	13.0	255-146-102-78
24105	8.0	255-200-255-0
24106	8.0	255-200-255-0
24107	8.0	255-200-255-0
24108	8.0	255-200-255-0
24109	8.0	255-200-255-0
24110	8.0	255-200-255-0
24114	10.0	255-55-0-49
24116	13.0	255-146-102-78
24117	13.0	255-146-102-78
24118	13.0	255-146-102-78
24119	13.0	255-146-102-78
24133	8.0	255-200-255-0
24134	8.0	255-200-255-0
24135	13.0	255-146-102-78
24137	14.0	255-159-0-63
24149	8.0	255-200-255-0
24150	8.0	255-200-255-0
24151	8.0	255-200-255-0
24153	8.0	255-200-255-0
24154	4.0	255-207-149-0
24181	14.0	255-159-0-63
24190	14.0	255-159-0-63
24194	11.0	255-104-60-255
24205	10.0	255-55-0-49
24235	11.0	255-104-60-255
24237	10.0	255-55-0-49
24243	10.0	255-55-0-49
24263	13.0	255-146-102-78
24264	12.0	255-254-100-0
24265	8.0	255-200-255-0
24267	8.0	255-200-255-0
24270	11.0	255-104-60-255
24271	12.0	255-254-100-0
24275	13.0	255-146-102-78
24278	13.0	255-146-102-78
24280	8.0	255-200-255-0
24281	8.0	255-200-255-0
24282	8.0	255-200-255-0
24284	13.0	255-146-102-78
24285	8.0	255-200-255-0
24287	13.0	255-146-102-78
24288	13.0	255-146-102-78
24289	13.0	255-146-102-78
24290	8.0	255-200-255-0
24291	8.0	255-200-255-0
24294	11.0	255-104-60-255
24295	11.0	255-104-60-255
24302	8.0	255-200-255-0
24303	8.0	255-200-255-0
24304	13.0	255-146-102-78
24306	8.0	255-200-255-0
24307	11.0	255-104-60-255
24311	14.0	255-159-0-63
24315	11.0	255-104-60-255
24316	11.0	255-104-60-255
24318	11.0	255-104-60-255
24321	11.0	255-104-60-255
24328	8.0	255-200-255-0
24331	8.0	255-200-255-0
24332	8.0	255-200-255-0
24333	14.0	255-159-0-63
24356	14.0	255-159-0-63
24386	11.0	255-104-60-255
24419	13.0	255-146-102-78
24421	8.0	255-200-255-0
24424	13.0	255-146-102-78
24425	13.0	255-146-102-78
24426	11.0	255-104-60-255
24434	8.0	255-200-255-0
24439	11.0	255-104-60-255
24440	11.0	255-104-60-255
24441	11.0	255-104-60-255
24442	10.0	255-55-0-49
24444	8.0	255-200-255-0
24445	13.0	255-146-102-78
24446	8.0	255-200-255-0
24456	11.0	255-104-60-255
24457	11.0	255-104-60-255
24464	11.0	255-104-60-255
24465	14.0	255-159-0-63
24469	8.0	255-200-255-0
24481	7.0	255-139-83-37
24488	14.0	255-159-0-63
24497	11.0	255-104-60-255
24509	11.0	255-104-60-255
24510	10.0	255-55-0-49
24525	11.0	255-104-60-255
24530	10.0	255-55-0-49
24546	11.0	255-104-60-255
24550	10.0	255-55-0-49
24551	10.0	255-55-0-49
24569	11.0	255-104-60-255
24570	8.0	255-200-255-0
24571	8.0	255-200-255-0
24572	8.0	255-200-255-0
24576	13.0	255-146-102-78
24577	13.0	255-146-102-78
24579	13.0	255-146-102-78
24580	8.0	255-200-255-0
24581	8.0	255-200-255-0
24582	8.0	255-200-255-0
24583	8.0	255-200-255-0
24584	8.0	255-200-255-0
24586	10.0	255-55-0-49
24590	10.0	255-55-0-49
24595	13.0	255-146-102-78
24596	13.0	255-146-102-78
24597	13.0	255-146-102-78
24598	13.0	255-146-102-78
24599	13.0	255-146-102-78
24600	8.0	255-200-255-0
24601	4.0	255-207-149-0
24602	8.0	255-200-255-0
24606	11.0	255-104-60-255
24609	11.0	255-104-60-255
24611	11.0	255-104-60-255
24612	10.0	255-55-0-49
24613	10.0	255-55-0-49
24615	8.0	255-200-255-0
24616	8.0	255-200-255-0
24617	11.0	255-104-60-255
24620	14.0	255-159-0-63
24625	4.0	255-207-149-0
24627	11.0	255-104-60-255
24631	8.0	255-200-255-0
24633	8.0	255-200-255-0
24634	8.0	255-200-255-0
24635	4.0	255-207-149-0
24640	14.0	255-159-0-63
24645	11.0	255-104-60-255
24651	7.0	255-139-83-37
24665	14.0	255-159-0-63
24670	11.0	255-104-60-255
24681	10.0	255-55-0-49
24695	11.0	255-104-60-255
24698	14.0	255-159-0-63
24732	12.0	255-254-100-0
24736	12.0	255-254-100-0
24742	13.0	255-146-102-78
24743	8.0	255-200-255-0
24746	11.0	255-104-60-255
24747	11.0	255-104-60-255
24751	10.0	255-55-0-49
24753	13.0	255-146-102-78
24754	13.0	255-146-102-78
24755	13.0	255-146-102-78
24756	13.0	255-146-102-78
24758	13.0	255-146-102-78
24759	13.0	255-146-102-78
24760	13.0	255-146-102-78
24761	3.0	255-49-34-78
24762	8.0	255-200-255-0
24767	11.0	255-104-60-255
24769	11.0	255-104-60-255
24771	11.0	255-104-60-255
24776	13.0	255-146-102-78
24777	8.0	255-200-255-0
24778	8.0	255-200-255-0
24788	11.0	255-104-60-255
24789	11.0	255-104-60-255
24796	10.0	255-55-0-49
24797	8.0	255-200-255-0
24798	8.0	255-200-255-0
24799	8.0	255-200-255-0
24801	8.0	255-200-255-0
24802	8.0	255-200-255-0
24803	8.0	255-200-255-0
24804	3.0	255-49-34-78
24805	14.0	255-159-0-63
24808	14.0	255-159-0-63
24815	12.0	255-254-100-0
24816	12.0	255-254-100-0
24851	14.0	255-159-0-63
24855	10.0	255-55-0-49
24865	11.0	255-104-60-255
24866	10.0	255-55-0-49
24886	11.0	255-104-60-255
24898	10.0	255-55-0-49
24903	3.0	255-49-34-78
24904	12.0	255-254-100-0
24907	13.0	255-146-102-78
24908	13.0	255-146-102-78
24909	8.0	255-200-255-0
24910	13.0	255-146-102-78
24911	8.0	255-200-255-0
24912	8.0	255-200-255-0
24913	8.0	255-200-255-0
24915	12.0	255-254-100-0
24916	12.0	255-254-100-0
24917	12.0	255-254-100-0
24918	13.0	255-146-102-78
24919	13.0	255-146-102-78
24920	13.0	255-146-102-78
24921	8.0	255-200-255-0
24922	13.0	255-146-102-78
24923	8.0	255-200-255-0
24930	13.0	255-146-102-78
24933	13.0	255-146-102-78
24934	13.0	255-146-102-78
24935	13.0	255-146-102-78
24936	8.0	255-200-255-0
24939	5.0	255-134-137-48
24943	8.0	255-200-255-0
24944	8.0	255-200-255-0
24945	14.0	255-159-0-63
24957	8.0	255-200-255-0
24958	4.0	255-207-149-0
24959	3.0	255-49-34-78
24960	8.0	255-200-255-0
24961	8.0	255-200-255-0
24973	9.0	255-255-203-255
24982	14.0	255-159-0-63
24984	14.0	255-159-0-63
24996	11.0	255-104-60-255
25009	14.0	255-159-0-63
25013	10.0	255-55-0-49
25018	14.0	255-159-0-63
25027	14.0	255-159-0-63
25036	10.0	255-55-0-49
25059	12.0	255-254-100-0
25060	12.0	255-254-100-0
25062	12.0	255-254-100-0
25063	12.0	255-254-100-0
25064	12.0	255-254-100-0
25065	12.0	255-254-100-0
25072	12.0	255-254-100-0
25073	12.0	255-254-100-0
25075	12.0	255-254-100-0
25078	12.0	255-254-100-0
25079	13.0	255-146-102-78
25080	13.0	255-146-102-78
25081	13.0	255-146-102-78
25083	13.0	255-146-102-78
25084	8.0	255-200-255-0
25085	8.0	255-200-255-0
25086	8.0	255-200-255-0
25087	8.0	255-200-255-0
25088	8.0	255-200-255-0
25089	8.0	255-200-255-0
25093	11.0	255-104-60-255
25094	13.0	255-146-102-78
25095	13.0	255-146-102-78
25096	13.0	255-146-102-78
25097	13.0	255-146-102-78
25100	8.0	255-200-255-0
25101	4.0	255-207-149-0
25102	11.0	255-104-60-255
25104	5.0	255-134-137-48
25106	13.0	255-146-102-78
25114	11.0	255-104-60-255
25121	10.0	255-55-0-49
25122	8.0	255-200-255-0
25124	8.0	255-200-255-0
25125	8.0	255-200-255-0
25126	8.0	255-200-255-0
25128	8.0	255-200-255-0
25129	4.0	255-207-149-0
25133	14.0	255-159-0-63
25143	11.0	255-104-60-255
25161	11.0	255-104-60-255
25172	14.0	255-159-0-63
25188	14.0	255-159-0-63
25201	11.0	255-104-60-255
25216	12.0	255-254-100-0
25217	12.0	255-254-100-0
25220	8.0	255-200-255-0
25221	12.0	255-254-100-0
25222	12.0	255-254-100-0
25223	12.0	255-254-100-0
25224	12.0	255-254-100-0
25225	11.0	255-104-60-255
25228	13.0	255-146-102-78
25229	13.0	255-146-102-78
25231	13.0	255-146-102-78
25233	8.0	255-200-255-0
25234	8.0	255-200-255-0
25235	8.0	255-200-255-0
25237	12.0	255-254-100-0
25238	12.0	255-254-100-0
25239	12.0	255-254-100-0
25240	12.0	255-254-100-0
25242	5.0	255-134-137-48
25243	13.0	255-146-102-78
25244	13.0	255-146-102-78
25245	8.0	255-200-255-0
25246	8.0	255-200-255-0
25247	8.0	255-200-255-0
25252	13.0	255-146-102-78
25253	13.0	255-146-102-78
25254	13.0	255-146-102-78
25255	13.0	255-146-102-78
25257	13.0	255-146-102-78
25258	13.0	255-146-102-78
25259	8.0	255-200-255-0
25260	8.0	255-200-255-0
25261	8.0	255-200-255-0
25262	8.0	255-200-255-0
25263	8.0	255-200-255-0
25271	8.0	255-200-255-0
25272	13.0	255-146-102-78
25273	8.0	255-200-255-0
25274	8.0	255-200-255-0
25276	11.0	255-104-60-255
25283	8.0	255-200-255-0
25284	8.0	255-200-255-0
25292	5.0	255-134-137-48
25305	8.0	255-200-255-0
25307	8.0	255-200-255-0
25316	14.0	255-159-0-63
25317	14.0	255-159-0-63
25338	11.0	255-104-60-255
25364	11.0	255-104-60-255
25367	14.0	255-159-0-63
25374	11.0	255-104-60-255
25376	11.0	255-104-60-255
25378	10.0	255-55-0-49
25383	11.0	255-104-60-255
25386	11.0	255-104-60-255
25399	12.0	255-254-100-0
25400	5.0	255-134-137-48
25402	12.0	255-254-100-0
25406	12.0	255-254-100-0
25407	12.0	255-254-100-0
25410	13.0	255-146-102-78
25411	8.0	255-200-255-0
25412	12.0	255-254-100-0
25416	5.0	255-134-137-48
25417	11.0	255-104-60-255
25420	13.0	255-146-102-78
25421	13.0	255-146-102-78
25422	13.0	255-146-102-78
25423	13.0	255-146-102-78
25424	8.0	255-200-255-0
25428	5.0	255-134-137-48
25430	11.0	255-104-60-255
25434	11.0	255-104-60-255
25435	13.0	255-146-102-78
25436	13.0	255-146-102-78
25437	13.0	255-146-102-78
25438	13.0	255-146-102-78
25439	13.0	255-146-102-78
25440	8.0	255-200-255-0
25442	13.0	255-146-102-78
25443	8.0	255-200-255-0
25448	11.0	255-104-60-255
25450	11.0	255-104-60-255
25453	10.0	255-55-0-49
25456	8.0	255-200-255-0
25457	8.0	255-200-255-0
25469	14.0	255-159-0-63
25472	12.0	255-254-100-0
25476	8.0	255-200-255-0
25477	8.0	255-200-255-0
25491	11.0	255-104-60-255
25497	8.0	255-200-255-0
25498	8.0	255-200-255-0
25500	8.0	255-200-255-0
25509	12.0	255-254-100-0
25513	11.0	255-104-60-255
25523	14.0	255-159-0-63
25527	11.0	255-104-60-255
25528	10.0	255-55-0-49
25534	11.0	255-104-60-255
25535	11.0	255-104-60-255
25538	11.0	255-104-60-255
25570	10.0	255-55-0-49
25576	10.0	255-55-0-49
25582	12.0	255-254-100-0
25584	12.0	255-254-100-0
25590	12.0	255-254-100-0
25591	12.0	255-254-100-0
25594	12.0	255-254-100-0
25595	12.0	255-254-100-0
25597	12.0	255-254-100-0
25598	12.0	255-254-100-0
25600	13.0	255-146-102-78
25602	8.0	255-200-255-0
25603	8.0	255-200-255-0
25604	12.0	255-254-100-0
25605	12.0	255-254-100-0
25607	12.0	255-254-100-0
25608	12.0	255-254-100-0
25611	13.0	255-146-102-78
25612	13.0	255-146-102-78
25613	8.0	255-200-255-0
25614	8.0	255-200-255-0
25615	8.0	255-200-255-0
25622	5.0	255-134-137-48
25625	13.0	255-146-102-78
25626	13.0	255-146-102-78
25627	13.0	255-146-102-78
25628	8.0	255-200-255-0
25629	11.0	255-104-60-255
25631	11.0	255-104-60-255
25632	11.0	255-104-60-255
25636	5.0	255-134-137-48
25637	11.0	255-104-60-255
25639	8.0	255-200-255-0
25641	8.0	255-200-255-0
25647	11.0	255-104-60-255
25648	11.0	255-104-60-255
25649	11.0	255-104-60-255
25650	11.0	255-104-60-255
25655	8.0	255-200-255-0
25657	8.0	255-200-255-0
25658	8.0	255-200-255-0
25659	8.0	255-200-255-0
25661	11.0	255-104-60-255
25664	14.0	255-159-0-63
25674	12.0	255-254-100-0
25688	14.0	255-159-0-63
25699	11.0	255-104-60-255
25701	11.0	255-104-60-255
25726	14.0	255-159-0-63
25738	11.0	255-104-60-255
25748	10.0	255-55-0-49
25766	10.0	255-55-0-49
25771	10.0	255-55-0-49
25780	8.0	255-200-255-0
25782	10.0	255-55-0-49
25783	12.0	255-254-100-0
25785	12.0	255-254-100-0
25786	12.0	255-254-100-0
25787	12.0	255-254-100-0
25788	12.0	255-254-100-0
25791	12.0	255-254-100-0
25792	12.0	255-254-100-0
25802	13.0	255-146-102-78
25803	8.0	255-200-255-0
25804	13.0	255-146-102-78
25807	12.0	255-254-100-0
25808	12.0	255-254-100-0
25809	12.0	255-254-100-0
25810	12.0	255-254-100-0
25811	5.0	255-134-137-48
25812	5.0	255-134-137-48
25818	13.0	255-146-102-78
25820	13.0	255-146-102-78
25821	13.0	255-146-102-78
25823	8.0	255-200-255-0
25825	12.0	255-254-100-0
25826	11.0	255-104-60-255
25828	11.0	255-104-60-255
25831	13.0	255-146-102-78
25832	13.0	255-146-102-78
25833	13.0	255-146-102-78
25834	13.0	255-146-102-78
25835	13.0	255-146-102-78
25836	13.0	255-146-102-78
25837	8.0	255-200-255-0
25838	8.0	255-200-255-0
25839	8.0	255-200-255-0
25840	8.0	255-200-255-0
25841	8.0	255-200-255-0
25845	5.0	255-134-137-48
25848	5.0	255-134-137-48
25852	5.0	255-134-137-48
25853	5.0	255-134-137-48
25854	12.0	255-254-100-0
25855	8.0	255-200-255-0
25856	8.0	255-200-255-0
25858	11.0	255-104-60-255
25861	14.0	255-159-0-63
25864	14.0	255-159-0-63
25865	11.0	255-104-60-255
25866	11.0	255-104-60-255
25867	11.0	255-104-60-255
25873	12.0	255-254-100-0
25874	8.0	255-200-255-0
25876	8.0	255-200-255-0
25877	8.0	255-200-255-0
25878	8.0	255-200-255-0
25879	8.0	255-200-255-0
25880	8.0	255-200-255-0
25881	8.0	255-200-255-0
25882	8.0	255-200-255-0
25883	8.0	255-200-255-0
25893	8.0	255-200-255-0
25895	9.0	255-255-203-255
25896	12.0	255-254-100-0
25897	9.0	255-255-203-255
25898	12.0	255-254-100-0
25899	12.0	255-254-100-0
25902	8.0	255-200-255-0
25931	14.0	255-159-0-63
25942	11.0	255-104-60-255
25954	10.0	255-55-0-49
25959	14.0	255-159-0-63
25962	11.0	255-104-60-255
25970	14.0	255-159-0-63
25976	3.0	255-49-34-78
25990	12.0	255-254-100-0
25991	12.0	255-254-100-0
25992	12.0	255-254-100-0
25995	12.0	255-254-100-0
25996	13.0	255-146-102-78
25999	12.0	255-254-100-0
26001	12.0	255-254-100-0
26002	12.0	255-254-100-0
26003	12.0	255-254-100-0
26004	12.0	255-254-100-0
26010	5.0	255-134-137-48
26011	13.0	255-146-102-78
26012	13.0	255-146-102-78
26013	8.0	255-200-255-0
26014	8.0	255-200-255-0
26016	8.0	255-200-255-0
26018	12.0	255-254-100-0
26019	12.0	255-254-100-0
26021	12.0	255-254-100-0
26022	12.0	255-254-100-0
26023	12.0	255-254-100-0
26024	12.0	255-254-100-0
26026	13.0	255-146-102-78
26029	13.0	255-146-102-78
26030	13.0	255-146-102-78
26031	13.0	255-146-102-78
26032	13.0	255-146-102-78
26033	13.0	255-146-102-78
26034	8.0	255-200-255-0
26037	8.0	255-200-255-0
26038	8.0	255-200-255-0
26039	8.0	255-200-255-0
26046	11.0	255-104-60-255
26047	12.0	255-254-100-0
26049	5.0	255-134-137-48
26051	13.0	255-146-102-78
26052	13.0	255-146-102-78
26054	13.0	255-146-102-78
26056	13.0	255-146-102-78
26057	8.0	255-200-255-0
26058	8.0	255-200-255-0
26059	5.0	255-134-137-48
26064	5.0	255-134-137-48
26066	8.0	255-200-255-0
26067	13.0	255-146-102-78
26068	8.0	255-200-255-0
26070	7.0	255-139-83-37
26073	14.0	255-159-0-63
26076	11.0	255-104-60-255
26077	11.0	255-104-60-255
26078	11.0	255-104-60-255
26079	11.0	255-104-60-255
26080	11.0	255-104-60-255
26081	11.0	255-104-60-255
26088	11.0	255-104-60-255
26090	4.0	255-207-149-0
26091	8.0	255-200-255-0
26092	8.0	255-200-255-0
26093	8.0	255-200-255-0
26094	8.0	255-200-255-0
26095	8.0	255-200-255-0
26107	8.0	255-200-255-0
26108	12.0	255-254-100-0
26109	12.0	255-254-100-0
26110	12.0	255-254-100-0
26112	8.0	255-200-255-0
26131	11.0	255-104-60-255
26137	12.0	255-254-100-0
26138	12.0	255-254-100-0
26141	11.0	255-104-60-255
26142	11.0	255-104-60-255
26154	10.0	255-55-0-49
26156	10.0	255-55-0-49
26159	11.0	255-104-60-255
26199	12.0	255-254-100-0
26200	12.0	255-254-100-0
26203	12.0	255-254-100-0
26204	10.0	255-55-0-49
26207	12.0	255-254-100-0
26209	12.0	255-254-100-0
26210	12.0	255-254-100-0
26211	12.0	255-254-100-0
26212	12.0	255-254-100-0
26216	13.0	255-146-102-78
26217	13.0	255-146-102-78
26219	12.0	255-254-100-0
26220	12.0	255-254-100-0
26221	12.0	255-254-100-0
26222	12.0	255-254-100-0
26223	5.0	255-134-137-48
26226	11.0	255-104-60-255
26227	13.0	255-146-102-78
26228	13.0	255-146-102-78
26230	13.0	255-146-102-78
26234	8.0	255-200-255-0
26235	8.0	255-200-255-0
26237	12.0	255-254-100-0
26242	5.0	255-134-137-48
26243	11.0	255-104-60-255
26246	13.0	255-146-102-78
26248	13.0	255-146-102-78
26250	8.0	255-200-255-0
26259	5.0	255-134-137-48
26265	13.0	255-146-102-78
26266	8.0	255-200-255-0
26267	8.0	255-200-255-0
26269	11.0	255-104-60-255
26270	11.0	255-104-60-255
26275	14.0	255-159-0-63
26279	14.0	255-159-0-63
26289	10.0	255-55-0-49
26290	12.0	255-254-100-0
26293	8.0	255-200-255-0
26294	8.0	255-200-255-0
26297	14.0	255-159-0-63
26306	12.0	255-254-100-0
26309	12.0	255-254-100-0
26326	12.0	255-254-100-0
26327	12.0	255-254-100-0
26328	11.0	255-104-60-255
26329	7.0	255-139-83-37
26330	11.0	255-104-60-255
26333	11.0	255-104-60-255
26346	14.0	255-159-0-63
26349	14.0	255-159-0-63
26354	10.0	255-55-0-49
26359	11.0	255-104-60-255
26360	11.0	255-104-60-255
26387	10.0	255-55-0-49
26388	10.0	255-55-0-49
26389	12.0	255-254-100-0
26394	12.0	255-254-100-0
26397	12.0	255-254-100-0
26398	12.0	255-254-100-0
26399	12.0	255-254-100-0
26400	12.0	255-254-100-0
26402	12.0	255-254-100-0
26404	12.0	255-254-100-0
26406	12.0	255-254-100-0
26410	8.0	255-200-255-0
26411	8.0	255-200-255-0
26412	8.0	255-200-255-0
26413	8.0	255-200-255-0
26415	8.0	255-200-255-0
26417	12.0	255-254-100-0
26418	12.0	255-254-100-0
26421	12.0	255-254-100-0
26426	13.0	255-146-102-78
26427	13.0	255-146-102-78
26429	13.0	255-146-102-78
26430	8.0	255-200-255-0
26431	13.0	255-146-102-78
26432	8.0	255-200-255-0
26435	5.0	255-134-137-48
26438	5.0	255-134-137-48
26439	5.0	255-134-137-48
26441	5.0	255-134-137-48
26442	5.0	255-134-137-48
26445	12.0	255-254-100-0
26446	13.0	255-146-102-78
26447	13.0	255-146-102-78
26448	13.0	255-146-102-78
26449	13.0	255-146-102-78
26450	8.0	255-200-255-0
26451	8.0	255-200-255-0
26457	12.0	255-254-100-0
26458	12.0	255-254-100-0
26460	8.0	255-200-255-0
26461	8.0	255-200-255-0
26462	8.0	255-200-255-0
26463	8.0	255-200-255-0
26465	11.0	255-104-60-255
26471	11.0	255-104-60-255
26481	8.0	255-200-255-0
26482	8.0	255-200-255-0
26483	8.0	255-200-255-0
26484	8.0	255-200-255-0
26487	14.0	255-159-0-63
26492	12.0	255-254-100-0
26494	12.0	255-254-100-0
26496	12.0	255-254-100-0
26498	12.0	255-254-100-0
26499	12.0	255-254-100-0
26509	11.0	255-104-60-255
26511	14.0	255-159-0-63
26518	10.0	255-55-0-49
26520	12.0	255-254-100-0
26522	12.0	255-254-100-0
26523	12.0	255-254-100-0
26526	11.0	255-104-60-255
26542	11.0	255-104-60-255
26543	11.0	255-104-60-255
26554	14.0	255-159-0-63
26556	11.0	255-104-60-255
26560	11.0	255-104-60-255
26580	3.0	255-49-34-78
26582	10.0	255-55-0-49
26587	11.0	255-104-60-255
26594	12.0	255-254-100-0
26595	12.0	255-254-100-0
26596	12.0	255-254-100-0
26598	12.0	255-254-100-0
26599	12.0	255-254-100-0
26602	12.0	255-254-100-0
26603	12.0	255-254-100-0
26604	12.0	255-254-100-0
26605	12.0	255-254-100-0
26608	12.0	255-254-100-0
26611	5.0	255-134-137-48
26615	13.0	255-146-102-78
26616	13.0	255-146-102-78
26617	13.0	255-146-102-78
26618	13.0	255-146-102-78
26620	8.0	255-200-255-0
26624	12.0	255-254-100-0
26625	12.0	255-254-100-0
26626	5.0	255-134-137-48
26632	13.0	255-146-102-78
26633	13.0	255-146-102-78
26635	13.0	255-146-102-78
26636	8.0	255-200-255-0
26637	8.0	255-200-255-0
26638	8.0	255-200-255-0
26641	5.0	255-134-137-48
26642	5.0	255-134-137-48
26643	5.0	255-134-137-48
26644	13.0	255-146-102-78
26645	13.0	255-146-102-78
26647	13.0	255-146-102-78
26648	13.0	255-146-102-78
26649	13.0	255-146-102-78
26651	5.0	255-134-137-48
26652	5.0	255-134-137-48
26655	11.0	255-104-60-255
26659	8.0	255-200-255-0
26661	8.0	255-200-255-0
26662	8.0	255-200-255-0
26666	11.0	255-104-60-255
26668	5.0	255-134-137-48
26676	11.0	255-104-60-255
26678	8.0	255-200-255-0
26679	8.0	255-200-255-0
26681	8.0	255-200-255-0
26682	8.0	255-200-255-0
26692	12.0	255-254-100-0
26694	12.0	255-254-100-0
26695	12.0	255-254-100-0
26696	12.0	255-254-100-0
26697	12.0	255-254-100-0
26700	11.0	255-104-60-255
26702	5.0	255-134-137-48
26703	11.0	255-104-60-255
26704	11.0	255-104-60-255
26705	11.0	255-104-60-255
26711	11.0	255-104-60-255
26712	11.0	255-104-60-255
26714	12.0	255-254-100-0
26715	12.0	255-254-100-0
26718	11.0	255-104-60-255
26719	11.0	255-104-60-255
26723	11.0	255-104-60-255
26724	11.0	255-104-60-255
26727	14.0	255-159-0-63
26729	14.0	255-159-0-63
26738	11.0	255-104-60-255
26744	10.0	255-55-0-49
26755	14.0	255-159-0-63
26773	10.0	255-55-0-49
26786	12.0	255-254-100-0
26792	12.0	255-254-100-0
26796	5.0	255-134-137-48
26797	5.0	255-134-137-48
26798	12.0	255-254-100-0
26799	12.0	255-254-100-0
26802	13.0	255-146-102-78
26803	8.0	255-200-255-0
26804	8.0	255-200-255-0
26806	5.0	255-134-137-48
26807	5.0	255-134-137-48
26808	5.0	255-134-137-48
26810	11.0	255-104-60-255
26811	5.0	255-134-137-48
26815	13.0	255-146-102-78
26816	8.0	255-200-255-0
26818	13.0	255-146-102-78
26821	8.0	255-200-255-0
26828	8.0	255-200-255-0
26830	8.0	255-200-255-0
26833	11.0	255-104-60-255
26834	5.0	255-134-137-48
26835	5.0	255-134-137-48
26837	10.0	255-55-0-49
26838	12.0	255-254-100-0
26839	12.0	255-254-100-0
26840	8.0	255-200-255-0
26841	8.0	255-200-255-0
26842	8.0	255-200-255-0
26844	14.0	255-159-0-63
26846	11.0	255-104-60-255
26852	14.0	255-159-0-63
26856	5.0	255-134-137-48
26865	11.0	255-104-60-255
26866	12.0	255-254-100-0
26869	12.0	255-254-100-0
26870	12.0	255-254-100-0
