label_id	VCName	ache	actub	allcr1	allcr2	anpra	anprb	ap2	arx	ascb	asci	ascii	ash	asicalpha	ato2	baiap	barh1	beta3	bmpr1	brn124	brn3a	bsx	cal2	calmodulin	catl	chat	chx10	cnga	coe	dach	dbhlike	dbx1	delta	dlx	dopard2	edu3to4at6dpf	edu42to48	edu4to5at6dpf	edu5to6at6dpf	elav	pgam	upp	unc22	ndus1	odo2	fxl21	ryr2	ppib	co1a1	synaptopodin	usp9x	jkip3	ccvd	leucin-rich	grik3	mthfsd	rpc2	snd1	calexcitin2	boule-like	junctophilin1	nucleolin	nb5r3	psmf1	bca1	patched	non-muscle-mhc	noe1	eve	eya	fezf	for	foxd3	foxn4	fvri	gad	gata123	gcb	gcd	glt1	glyt	gnrh	gnrhr	gpb	gpcr2	gpcr203	gpcr209	gpcr210	gpcr32	gppcr21	grm7	gsx	gucy	hand	hb9	hcn1	hnf6	hox1	hox4	hox7	hr38	irx6	irx2546	isl	kv33b	kv33e	lbx1b	lhx15	lhx2	lhx3	lhx6	lmo4	lmx1	loc28250	loc5285ct	loc77859	loc8913nt	maf	mecom	mhcl4	mitf	mrlc2	msx	munc22	muncb	nachr	neog	netrin	neurod	ngb	ngn	nk21	nk22	nk6	nmdar	globin-like	olm2a	cepu1	nov2	nov29	tmtc3	gdpd1	kanl3	stathmin	npr1a	ntrps	olig	otp	p56	paraxis	pax258	pax6	pcdh15	pde9	pdf	pea3	phc2	phox2b	pikachu	pitxb	plcg	prdm8	prox	ptf1	Pty2	rab3	rims	robo	rx	scn8aa	sema2	sert	sim1	six12	six4	slit	sox2	sox4	soxb12	soxb2	sp8	syt	syt12	syt7	syta	tal	tbh	tbx20	th	timp	tlx	trk	trph	trpv	trpv4	trpv5	twist	uncs	uncx	vacht	vat1l	vegfr	vglut	wnt16	wnt5	allglands	crypticsegment	head	MB	lateralectoderm	pygidium	restofanimal	foregut	vnc
5744	VNC_0467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.762731481481481	0	0	0	0	0	0.998842592592593	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.881944444444445	0	0	0	0	0	0	0	0.635416666666667	0	0	0.761574074074074	0.998842592592593	0	0	0	0	0	0.768518518518519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.996527777777778	0	0	0	0	0	0	0	0	0	0	0	0.759259259259259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5745	VNC_0469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.982905982905983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.964387464387464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99002849002849	0	0	0	0	0	0	0	0	0	0	0	0.552706552706553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5746	VNC_0471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.613526570048309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599838969404187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.932367149758454	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.836553945249597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5747	VNC_0474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.722673893405601	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667570009033424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939476061427281	0.791327913279133	0	0	0	0	0	0	0	0.979223125564589	0.693766937669377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.753387533875339	0	0	0	0	0	0	0	0.802168021680217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.961156278229449	0	0	0	0	0	0	0	0	0	0	0	0.966576332429991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5748	VNC_0475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.712800519818064	0	0	0	0	0	0	0	0	0	0	0.533463287849253	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.821962313190383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501624431448993	0.668615984405458	0.694606887589344	0	0	0	0	0	0	0.961013645224172	0.901234567901235	0.903833658219623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636127355425601	0	0	0	0	0	0	0	0.9090318388564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98180636777128	0	0	0	0	0	0	0	0	0	0	0	0.994801819363223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5749	VNC_0477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658249158249158	0	0	0.984006734006734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684343434343434	0.948653198653199	0.704545454545455	0	0	0	0	0	0	0	0.551346801346801	0.966329966329966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606060606060606	0	0	0	0	0	0	0	0	0	0.734006734006734	0	0	0	0	0	0	0	0.810606060606061	0	0	0	0	0	0	0	0	0	0	0	0	0.595959595959596	0	0	0	0	0.975589225589226	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5750	VNC_0478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.977992485238862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862050456253355	0	0	0	0	0	0	0	0	0.730005367686527	0.996779388083736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774020397208803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.985507246376812	0	0	0	0	0	0	0	0	0	0	0	0.742887815351584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.996779388083736
5751	VNC_0479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925925925925926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0.507936507936508	0	0.753968253968254	0	0	0	0	0	0.761904761904762	0	0.994708994708995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941798941798942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.907407407407408	0	0	0	0	0.968253968253968	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.724867724867725	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5752	VNC_0481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.837962962962963	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.694444444444444	0.69212962962963	0	0	0	0	0	0	1	0.986111111111111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.916666666666667	0	0	0	0	0	0	0	0.909722222222222	0	0	0	0	0	0	0	0	0	0	0	0	0.694444444444445	0	0	0	0	0.979166666666667	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.868055555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5753	VNC_0482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875661375661376	0	0	0	0	0	0	0	0	0	0	0.654761904761905	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.673280423280423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.662698412698413	0.541005291005291	0	0.955026455026455	0	0	0	0	0	0	0.78042328042328	0.993386243386243	0.956349206349206	0	0.665343915343915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.731481481481482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989417989417989	0	0	0	0	0	0	0	0	0	0	0	0.996031746031746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948412698412698	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5754	VNC_0484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999211977935382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.856579984239559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.778565799842396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998423955870764	0	0	0	0	0	0	0	0	0	0	0	0.69424743892829	0	0	0	0	0	0	0	0	0.803782505910166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5755	VNC_0485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.969596462133776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.997236042012161	0.876174682144831	0	0.508015478164732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808181315644002	0	0	0	0	0	0.657269209508015	0	0	0	0	0	0	0	0	0.634604754007739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.819237147595357	0	0	0	0	0	0	0	0	0.983969043670536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5756	VNC_0487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97979797979798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995510662177329	0.60381593714927	0	0.636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691358024691358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998877665544332
5757	VNC_0488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991358024691358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998765432098765	0	0.698765432098766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91358024691358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924691358024691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95679012345679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995061728395062
5758	VNC_0489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.953333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504444444444444	0	0	0	0	0	0.967407407407407	0	0.908148148148148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.673333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668148148148148	0	0	0	0	0	0	0	0	0	0.782222222222222	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.997037037037037
5759	VNC_0490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959435626102293	0	0	0.99294532627866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.751322751322751	0.834215167548501	0	0	0	0	0	0	0	0	0.908289241622575	0	0	0	0	0	0	0	0	0	0	0	0	0.890652557319224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.962962962962963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.894179894179894	0	0	0	0	1	0	0.712522045855379	0	0	0	0	0	0	0	0	0	0.562610229276896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5760	VNC_0492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959939531368103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.928193499622071	0.941043083900227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81254724111867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.9145880574452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5761	VNC_0494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707729468599034	0	0	0	0	0	0	0	0	0	0	0	0	0	0.926731078904992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.517713365539452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9170692431562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85426731078905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.505636070853462	0	0	0	0	0.972624798711755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999194847020934
5762	VNC_0495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914814814814815	0	0	0.697530864197531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87037037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839506172839506	0.962962962962963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808024691358025	0	0	0	0	0	0	0	0	0	0.858024691358025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.719753086419753	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.945061728395062	0	0	0	0	0	0	0	0	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0.92962962962963	0	0	0	0	0	0	0	0	1
5763	VNC_0496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976650563607085	0	0	0	0	0	0	0	0	0	0	0.516908212560386	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746376811594203	0.92914653784219	0	0.534621578099839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.551529790660225	0	0	0	0	0	0	0	0	0.845410628019324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978260869565217	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.824476650563607	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5764	VNC_0497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892787524366472	0	0	0.688109161793372	0	0	0	0	0	0	0	0	0	0	0.996101364522417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813840155945419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507797270955166	0	0	0	0	0	0	0.973684210526316	0.679337231968811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69785575048733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.966861598440546	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.998050682261209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5765	VNC_0498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529411764705882	0	0	0	0.605664488017429	0	0	0	0	0	0	0	0	0	0.860566448801743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727668845315904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.928104575163399	0	0	0	0	0	0	0.799564270152505	0.725490196078431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.886710239651416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.952069716775599	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.838779956427015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5766	VNC_0499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882716049382716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895061728395062	0	0	0	0	0	0	0.695473251028807	0.97119341563786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97119341563786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91358024691358	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.742798353909465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.508230452674897	0	0	0	0	0	0	0	0	1
5767	VNC_0500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984749455337691	0	0	0	0	0	0	0	0	0	0	0.980392156862745	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.627450980392157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880174291938998	0.636165577342048	0	0	0	0	0	0	0	0.788671023965142	0.810457516339869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984749455337691	0	0	0	0	0	0	0	0	0.801742919389978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75599128540305	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.984749455337691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5768	VNC_0502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839506172839506	0	0	0	0	0	0	0	0	0	0	0.654857756307032	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.961889425657542	0.912506709608159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88996242619431	0	0	0	0	0	0	0	0	0.739130434782609	0	0	0	0	0	0	0	0.918947933440687	0	0	0	0	0	0	0	0	0	0	0	0	0.835212023617821	0	0	0	0	0.997852925389157	0	0	0	0	0	0	0	0	0	0	0	0.925389157273215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571121846484165	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5769	VNC_0503	0	0	0	0	0	0	0	0	0	0.517911353976928	0	0	0	0	0	0	0	0	0	0.902246508803886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.824529447480267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544019429265331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937462052216151	0	0	0	0	0	0	0	0	0.959319975713418	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693381906496661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.959927140255009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995142683667274
